Period Type,User,Status,Start Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,> Count,On Hours,User Hours,Active Hours
Month,Teacher,All,12/01/19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Month,Teacher,All,11/01/19,26.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.27,26.93,26.93
Month,Teacher,All,10/01/19,48.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,48.42,48.42
Month,Teacher,All,09/01/19,3.02,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55,3.95,3.48
Week,Student,Active,10/04/21,0.55,0.0,0.07,0.28,0.9,0.08,0.35,0.12,0.12,0.12,0.18,0.47,0.7,0.75,1.57,0.0,0.0,0.0,0.0,0.0,0.0,7.88,63.2,6.25
Week,Student,Active,09/27/21,0.18,0.92,0.88,0.37,0.1,0.27,0.13,0.45,0.38,0.08,0.42,0.52,0.28,2.17,0.58,0.75,0.0,0.0,0.0,0.0,0.0,13.83,82.6,8.48
Week,Student,Active,09/20/21,0.2,0.02,0.02,0.07,0.02,0.17,0.08,0.25,0.02,0.03,0.02,0.0,0.02,0.07,0.1,0.53,0.0,0.0,0.0,0.0,0.0,7.33,16.07,1.6
Week,Student,Active,09/13/21,2.45,2.87,1.2,3.15,0.88,0.5,0.12,0.08,0.07,0.28,0.07,0.1,0.3,0.23,0.88,1.07,0.0,0.0,0.0,0.0,0.0,14.63,76.13,14.25
Week,Student,Active,09/06/21,1.48,1.33,0.97,1.5,1.52,1.6,1.37,0.35,0.03,0.05,0.07,0.12,0.08,0.13,0.08,0.42,1.03,0.0,0.0,0.0,0.0,15.0,73.97,12.13
Week,Student,Active,08/30/21,0.37,1.38,0.12,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,6.15,2.53
Week,Student,Active,08/23/21,0.0,0.02,0.0,0.02,0.05,0.0,0.0,0.0,0.08,0.1,0.18,0.12,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,11.58,1.03
Week,Student,Active,08/16/21,0.75,0.07,0.08,0.05,0.1,0.07,0.48,1.32,0.9,1.23,0.43,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,46.15,5.88
Week,Student,Active,08/09/21,0.63,0.6,0.12,1.68,0.38,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,14.93,4.1
Week,Student,Active,08/02/21,0.02,0.02,0.23,2.65,0.35,0.0,0.02,0.02,0.02,0.05,0.02,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,19.78,3.85
Week,Student,Active,07/26/21,0.33,0.85,1.07,0.23,0.13,0.0,0.03,0.02,0.0,0.0,0.03,0.07,0.18,0.38,0.72,0.0,0.0,0.0,0.0,0.0,0.0,7.08,26.87,4.05
Week,Student,Active,07/19/21,1.07,0.63,1.53,1.2,1.38,1.12,0.5,0.22,0.52,0.35,0.57,0.22,0.25,0.35,0.13,0.0,0.0,0.0,0.0,0.0,0.0,11.37,57.72,10.03
Week,Student,Active,07/12/21,1.03,0.47,1.18,0.8,0.27,0.58,0.03,0.12,0.18,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,19.0,4.92
Week,Student,Active,07/05/21,0.2,0.57,0.43,0.02,0.15,0.27,0.08,0.08,0.17,0.17,0.22,0.33,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.83,3.07
Week,Student,Active,06/28/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Week,Student,Active,06/21/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Week,Student,Active,06/14/21,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.03
Week,Student,Active,06/07/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
